writeback_id,tap_id,tap_type_id,tap_class,target,artifact_ref,status,created_at,landed_at,reviewer_email,batched
WBK000472,TAP000686,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1672,closed,2026-06-02T14:25:00,,mkeller@northharbor.health,true
WBK000473,TAP000687,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1673,merged,2026-06-08T20:57:00,2026-06-09T20:05:00,ptran@northharbor.health,true
WBK000474,TAP000689,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1674,merged,2026-06-15T16:23:00,2026-06-16T22:50:00,hyusuf@northharbor.health,true
WBK000475,TAP000691,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1675,merged,2026-06-06T11:51:00,2026-06-07T19:18:00,egarrido@northharbor.health,true
WBK000476,TAP000692,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1676,merged,2026-06-21T17:34:00,2026-06-22T07:57:00,dpalmer@northharbor.health,true
WBK000477,TAP000693,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1677,closed,2026-06-29T11:54:00,,hyusuf@northharbor.health,true
WBK000478,TAP000695,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1678,merged,2026-06-22T18:17:00,2026-06-22T23:28:00,swhitaker@northharbor.health,true
WBK000479,TAP000696,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1679,closed,2026-06-19T14:53:00,,dpalmer@northharbor.health,true
WBK000480,TAP000697,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1680,merged,2026-06-27T17:02:00,2026-06-29T00:53:00,hyusuf@northharbor.health,true
WBK000481,TAP000700,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1681,merged,2026-06-20T22:41:00,2026-06-21T10:49:00,ptran@northharbor.health,true
WBK000482,TAP000701,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1682,merged,2026-06-07T12:54:00,2026-06-07T14:08:00,hyusuf@northharbor.health,true
WBK000483,TAP000702,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1683,merged,2026-06-22T13:52:00,2026-06-23T20:56:00,hyusuf@northharbor.health,true
WBK000484,TAP000703,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1684,merged,2026-06-04T14:33:00,2026-06-06T04:05:00,mkeller@northharbor.health,true
WBK000485,TAP000704,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1685,merged,2026-06-07T18:57:00,2026-06-08T01:21:00,dpalmer@northharbor.health,true
WBK000486,TAP000706,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1686,merged,2026-06-19T13:35:00,2026-06-19T16:56:00,mkeller@northharbor.health,true
WBK000487,TAP000707,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1687,merged,2026-06-11T14:33:00,2026-06-12T14:45:00,mkeller@northharbor.health,true
WBK000488,TAP000709,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1688,merged,2026-06-12T12:37:00,2026-06-12T15:57:00,ptran@northharbor.health,true
WBK000489,TAP000711,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1689,merged,2026-06-02T14:46:00,2026-06-03T00:08:00,mkeller@northharbor.health,true
WBK000490,TAP000712,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1690,merged,2026-06-10T17:52:00,2026-06-12T02:57:00,hyusuf@northharbor.health,true
WBK000491,TAP000713,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1691,merged,2026-06-29T14:33:00,2026-06-30T15:15:00,hyusuf@northharbor.health,true
WBK000492,TAP000715,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1692,merged,2026-06-06T12:43:00,2026-06-06T15:20:00,egarrido@northharbor.health,true
WBK000493,TAP000717,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1693,merged,2026-06-11T01:48:00,2026-06-11T10:58:00,egarrido@northharbor.health,true
WBK000494,TAP000718,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1694,open,2026-06-01T18:17:00,,egarrido@northharbor.health,true
WBK000495,TAP000720,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1695,merged,2026-06-03T22:09:00,2026-06-04T22:04:00,dpalmer@northharbor.health,true
WBK000496,TAP000721,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1696,closed,2026-06-29T10:34:00,,egarrido@northharbor.health,true
WBK000497,TAP000722,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1697,merged,2026-06-29T13:05:00,2026-06-30T02:41:00,egarrido@northharbor.health,true
WBK000498,TAP000723,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1698,merged,2026-06-28T05:26:00,2026-06-28T23:54:00,hyusuf@northharbor.health,true
WBK000499,TAP000725,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1699,merged,2026-06-06T22:37:00,2026-06-08T03:20:00,egarrido@northharbor.health,true
WBK000500,TAP000727,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1700,merged,2026-06-21T17:51:00,2026-06-22T04:03:00,mkeller@northharbor.health,true
WBK000501,TAP000729,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1701,open,2026-06-03T13:22:00,,swhitaker@northharbor.health,true
WBK000502,TAP000731,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1702,merged,2026-06-07T16:27:00,2026-06-08T22:22:00,mkeller@northharbor.health,true
WBK000503,TAP000732,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1703,closed,2026-06-19T17:39:00,,hyusuf@northharbor.health,true
WBK000504,TAP000733,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1704,merged,2026-06-07T14:01:00,2026-06-08T19:44:00,hyusuf@northharbor.health,true
WBK000505,TAP000734,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1705,merged,2026-06-14T12:24:00,2026-06-14T14:36:00,swhitaker@northharbor.health,true
WBK000506,TAP000735,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1706,merged,2026-06-05T17:51:00,2026-06-06T08:07:00,egarrido@northharbor.health,true
WBK000507,TAP000737,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1707,merged,2026-06-21T01:26:00,2026-06-21T07:04:00,dpalmer@northharbor.health,true
WBK000508,TAP000738,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1708,merged,2026-06-26T02:38:00,2026-06-26T21:50:00,hyusuf@northharbor.health,true
WBK000509,TAP000739,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1709,merged,2026-06-19T16:42:00,2026-06-20T06:03:00,ptran@northharbor.health,true
WBK000510,TAP000740,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1710,merged,2026-06-04T03:11:00,2026-06-05T02:34:00,hyusuf@northharbor.health,true
WBK000511,TAP000741,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1711,merged,2026-06-21T12:20:00,2026-06-22T21:01:00,ptran@northharbor.health,true
WBK000512,TAP000742,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1712,merged,2026-06-11T13:39:00,2026-06-12T16:54:00,egarrido@northharbor.health,true
WBK000513,TAP000743,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1713,merged,2026-06-27T16:27:00,2026-06-28T23:32:00,hyusuf@northharbor.health,true
WBK000514,TAP000744,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1714,merged,2026-06-21T15:27:00,2026-06-22T04:36:00,hyusuf@northharbor.health,true
WBK000515,TAP000745,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1715,merged,2026-06-23T10:58:00,2026-06-24T09:28:00,swhitaker@northharbor.health,true
WBK000516,TAP000746,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1716,merged,2026-06-30T10:53:00,2026-07-02T05:14:00,ptran@northharbor.health,true
WBK000517,TAP000747,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1717,merged,2026-06-19T13:58:00,2026-06-20T19:57:00,dpalmer@northharbor.health,true
WBK000518,TAP000748,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1718,merged,2026-06-02T11:25:00,2026-06-03T09:55:00,egarrido@northharbor.health,true
WBK000519,TAP000749,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1719,merged,2026-06-25T13:32:00,2026-06-27T07:19:00,swhitaker@northharbor.health,true
WBK000520,TAP000751,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1720,merged,2026-06-25T12:42:00,2026-06-26T20:36:00,hyusuf@northharbor.health,true
WBK000521,TAP000752,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1721,merged,2026-06-19T18:23:00,2026-06-21T11:19:00,swhitaker@northharbor.health,true
WBK000522,TAP000753,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1722,merged,2026-06-23T22:38:00,2026-06-25T00:17:00,egarrido@northharbor.health,true
WBK000523,TAP000754,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1723,merged,2026-06-17T09:44:00,2026-06-18T10:47:00,ptran@northharbor.health,true
WBK000524,TAP000755,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1724,merged,2026-06-24T16:16:00,2026-06-26T05:17:00,swhitaker@northharbor.health,true
WBK000525,TAP000756,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1725,merged,2026-06-01T16:06:00,2026-06-03T10:27:00,mkeller@northharbor.health,true
WBK000526,TAP000757,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1726,merged,2026-06-03T19:15:00,2026-06-04T07:41:00,mkeller@northharbor.health,true
WBK000527,TAP000759,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1727,merged,2026-06-06T19:03:00,2026-06-07T18:50:00,mkeller@northharbor.health,true
WBK000528,TAP000760,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1728,open,2026-06-22T14:13:00,,swhitaker@northharbor.health,true
WBK000529,TAP000761,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1729,merged,2026-06-16T01:45:00,2026-06-16T05:00:00,dpalmer@northharbor.health,true
WBK000530,TAP000762,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1730,merged,2026-06-25T19:37:00,2026-06-25T22:14:00,dpalmer@northharbor.health,true
WBK000531,TAP000763,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1731,merged,2026-06-09T13:44:00,2026-06-10T17:49:00,hyusuf@northharbor.health,true
WBK000532,TAP000765,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1732,merged,2026-06-20T11:51:00,2026-06-21T06:46:00,swhitaker@northharbor.health,true
WBK000533,TAP000766,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1733,merged,2026-06-29T01:50:00,2026-06-29T19:47:00,mkeller@northharbor.health,false
WBK000534,TAP000767,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1734,merged,2026-06-13T09:36:00,2026-06-14T12:59:00,swhitaker@northharbor.health,false
WBK000535,TAP000768,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1735,merged,2026-06-07T09:26:00,2026-06-08T12:00:00,swhitaker@northharbor.health,false
WBK000536,TAP000769,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1736,closed,2026-06-03T18:14:00,,hyusuf@northharbor.health,false
WBK000537,TAP000770,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1737,merged,2026-06-24T12:06:00,2026-06-25T02:28:00,ptran@northharbor.health,false
WBK000538,TAP000771,quality_measure_criteria,strategic,pull_request,northharbor/dbt-healthcare-analytics#1738,merged,2026-06-29T05:10:00,2026-06-30T16:28:00,swhitaker@northharbor.health,false
WBK000539,TAP000772,quality_measure_criteria,strategic,pull_request,northharbor/dbt-healthcare-analytics#1739,merged,2026-06-20T05:32:00,2026-06-20T06:59:00,swhitaker@northharbor.health,false
WBK000540,TAP000773,quality_measure_criteria,strategic,pull_request,northharbor/dbt-healthcare-analytics#1740,merged,2026-06-29T18:59:00,2026-06-30T15:48:00,mkeller@northharbor.health,false
WBK000541,TAP000774,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1741,merged,2026-06-02T15:13:00,2026-06-03T15:29:00,swhitaker@northharbor.health,true
WBK000542,TAP000775,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1742,merged,2026-06-01T12:03:00,2026-06-01T14:42:00,dpalmer@northharbor.health,true
WBK000543,TAP000776,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1743,closed,2026-06-23T16:31:00,,dpalmer@northharbor.health,true
WBK000544,TAP000777,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1744,open,2026-06-23T18:27:00,,swhitaker@northharbor.health,true
WBK000545,TAP000778,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1745,merged,2026-06-08T15:00:00,2026-06-10T04:08:00,ptran@northharbor.health,true
WBK000546,TAP000779,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1746,merged,2026-06-16T14:20:00,2026-06-17T20:18:00,swhitaker@northharbor.health,true
WBK000547,TAP000780,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1747,open,2026-06-29T14:19:00,,mkeller@northharbor.health,true
WBK000548,TAP000781,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1748,closed,2026-06-05T17:06:00,,swhitaker@northharbor.health,true
WBK000549,TAP000782,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1749,open,2026-06-28T15:27:00,,dpalmer@northharbor.health,true
WBK000550,TAP000784,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1750,merged,2026-06-21T02:09:00,2026-06-22T00:40:00,swhitaker@northharbor.health,false
WBK000551,TAP000785,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1751,merged,2026-06-24T14:12:00,2026-06-26T01:14:00,egarrido@northharbor.health,false
WBK000552,TAP000786,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1752,open,2026-06-24T03:28:00,,egarrido@northharbor.health,false
WBK000553,TAP000787,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1753,open,2026-06-28T21:12:00,,ptran@northharbor.health,false
WBK000554,TAP000788,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1754,merged,2026-06-21T02:40:00,2026-06-22T10:14:00,swhitaker@northharbor.health,false
WBK000555,TAP000789,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1755,merged,2026-06-07T19:20:00,2026-06-08T09:16:00,hyusuf@northharbor.health,false
WBK000556,TAP000790,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1756,merged,2026-06-14T11:23:00,2026-06-15T19:13:00,dpalmer@northharbor.health,false
WBK000557,TAP000792,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1757,merged,2026-06-16T01:09:00,2026-06-17T02:27:00,ptran@northharbor.health,false
WBK000558,TAP000793,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-07-02T13:27:00,2026-07-02T13:27:00,,true
WBK000559,TAP000794,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-07-12T14:22:00,2026-07-12T14:22:00,,true
WBK000560,TAP000795,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-07-16T16:28:00,2026-07-16T16:28:00,,true
WBK000561,TAP000796,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-07-05T17:52:00,2026-07-05T17:52:00,,true
WBK000562,TAP000797,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-07-17T11:13:00,2026-07-17T11:13:00,,true
WBK000563,TAP000798,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-07-25T12:23:00,2026-07-25T12:23:00,,true
WBK000564,TAP000799,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-07-07T11:36:00,2026-07-07T11:36:00,,true
WBK000565,TAP000802,encounter_type_mapping,tactical,override_table,tapiq_overrides.visit_type_map,applied,2026-07-30T15:18:00,2026-07-30T15:18:00,,true
WBK000566,TAP000803,encounter_type_mapping,tactical,override_table,tapiq_overrides.visit_type_map,applied,2026-07-27T09:14:00,2026-07-27T09:14:00,,true
WBK000567,TAP000804,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1767,merged,2026-07-29T21:30:00,2026-07-30T14:49:00,hyusuf@northharbor.health,true
WBK000568,TAP000805,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1768,merged,2026-07-30T21:20:00,2026-07-31T19:35:00,ptran@northharbor.health,true
WBK000569,TAP000806,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1769,merged,2026-07-09T11:02:00,2026-07-10T00:52:00,dpalmer@northharbor.health,true
WBK000570,TAP000809,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1770,merged,2026-07-10T16:03:00,2026-07-12T05:36:00,mkeller@northharbor.health,true
WBK000571,TAP000810,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1771,open,2026-07-27T13:26:00,,dpalmer@northharbor.health,true
WBK000572,TAP000811,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1772,closed,2026-07-30T15:28:00,,dpalmer@northharbor.health,true
WBK000573,TAP000812,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1773,merged,2026-07-27T12:56:00,2026-07-28T17:40:00,dpalmer@northharbor.health,true
WBK000574,TAP000813,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1774,merged,2026-07-21T15:01:00,2026-07-22T13:24:00,hyusuf@northharbor.health,true
WBK000575,TAP000814,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1775,closed,2026-07-24T02:29:00,,ptran@northharbor.health,true
WBK000576,TAP000815,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1776,merged,2026-07-13T11:21:00,2026-07-15T03:10:00,mkeller@northharbor.health,true
WBK000577,TAP000817,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1777,merged,2026-07-09T21:07:00,2026-07-11T07:05:00,egarrido@northharbor.health,true
WBK000578,TAP000818,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1778,merged,2026-07-21T11:56:00,2026-07-22T12:56:00,ptran@northharbor.health,true
WBK000579,TAP000819,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1779,merged,2026-07-18T10:41:00,2026-07-19T19:09:00,dpalmer@northharbor.health,true
WBK000580,TAP000821,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1780,merged,2026-07-04T19:44:00,2026-07-06T07:09:00,swhitaker@northharbor.health,true
WBK000581,TAP000822,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1781,merged,2026-07-02T21:12:00,2026-07-03T11:59:00,dpalmer@northharbor.health,true
WBK000582,TAP000823,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1782,merged,2026-07-21T16:46:00,2026-07-22T00:53:00,hyusuf@northharbor.health,true
WBK000583,TAP000827,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1783,merged,2026-07-03T16:50:00,2026-07-04T01:54:00,ptran@northharbor.health,true
WBK000584,TAP000829,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1784,merged,2026-07-22T11:36:00,2026-07-22T23:00:00,ptran@northharbor.health,true
WBK000585,TAP000830,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1785,open,2026-07-27T18:02:00,,mkeller@northharbor.health,true
WBK000586,TAP000832,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1786,merged,2026-07-24T19:20:00,2026-07-26T09:57:00,hyusuf@northharbor.health,true
WBK000587,TAP000833,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1787,merged,2026-07-14T18:21:00,2026-07-15T02:08:00,dpalmer@northharbor.health,true
WBK000588,TAP000836,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1788,merged,2026-07-27T18:26:00,2026-07-28T09:14:00,dpalmer@northharbor.health,true
WBK000589,TAP000839,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1789,open,2026-07-18T19:40:00,,dpalmer@northharbor.health,true
WBK000590,TAP000840,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1790,merged,2026-07-10T20:41:00,2026-07-10T22:35:00,egarrido@northharbor.health,true
WBK000591,TAP000842,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1791,open,2026-07-21T18:11:00,,hyusuf@northharbor.health,true
WBK000592,TAP000843,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1792,merged,2026-07-15T13:25:00,2026-07-17T05:53:00,ptran@northharbor.health,true
WBK000593,TAP000845,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1793,merged,2026-07-11T17:52:00,2026-07-13T03:03:00,ptran@northharbor.health,true
WBK000594,TAP000846,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1794,merged,2026-07-25T16:51:00,2026-07-26T15:07:00,egarrido@northharbor.health,true
WBK000595,TAP000847,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1795,merged,2026-07-20T18:24:00,2026-07-21T14:45:00,egarrido@northharbor.health,true
WBK000596,TAP000848,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1796,merged,2026-07-31T15:42:00,2026-07-31T19:07:00,egarrido@northharbor.health,true
WBK000597,TAP000850,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1797,merged,2026-07-20T13:32:00,2026-07-21T14:52:00,swhitaker@northharbor.health,true
WBK000598,TAP000851,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1798,merged,2026-07-06T00:26:00,2026-07-06T07:21:00,ptran@northharbor.health,true
WBK000599,TAP000852,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1799,merged,2026-07-07T17:58:00,2026-07-07T22:05:00,egarrido@northharbor.health,true
WBK000600,TAP000853,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1800,merged,2026-07-28T14:24:00,2026-07-29T04:11:00,hyusuf@northharbor.health,true
WBK000601,TAP000855,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1801,merged,2026-07-25T11:46:00,2026-07-27T04:25:00,dpalmer@northharbor.health,true
WBK000602,TAP000856,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1802,closed,2026-07-01T12:03:00,,mkeller@northharbor.health,true
WBK000603,TAP000859,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1803,closed,2026-07-28T17:21:00,,ptran@northharbor.health,true
WBK000604,TAP000861,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1804,merged,2026-07-09T22:34:00,2026-07-10T08:29:00,ptran@northharbor.health,true
WBK000605,TAP000862,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1805,merged,2026-07-12T17:09:00,2026-07-13T05:22:00,ptran@northharbor.health,true
WBK000606,TAP000864,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1806,merged,2026-07-22T21:32:00,2026-07-23T23:34:00,swhitaker@northharbor.health,true
WBK000607,TAP000866,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1807,open,2026-07-22T12:33:00,,swhitaker@northharbor.health,true
WBK000608,TAP000868,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1808,merged,2026-07-11T23:18:00,2026-07-13T06:31:00,ptran@northharbor.health,true
WBK000609,TAP000869,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1809,merged,2026-07-11T19:35:00,2026-07-11T22:54:00,mkeller@northharbor.health,true
WBK000610,TAP000870,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1810,merged,2026-07-07T14:50:00,2026-07-08T09:54:00,swhitaker@northharbor.health,true
WBK000611,TAP000871,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1811,merged,2026-07-22T13:13:00,2026-07-24T05:17:00,ptran@northharbor.health,true
WBK000612,TAP000873,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1812,merged,2026-07-07T18:09:00,2026-07-07T22:16:00,egarrido@northharbor.health,true
WBK000613,TAP000875,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1813,merged,2026-07-13T18:12:00,2026-07-15T01:34:00,swhitaker@northharbor.health,true
WBK000614,TAP000877,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1814,merged,2026-07-07T15:12:00,2026-07-08T10:50:00,dpalmer@northharbor.health,true
WBK000615,TAP000879,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1815,merged,2026-07-16T15:25:00,2026-07-18T09:18:00,hyusuf@northharbor.health,true
WBK000616,TAP000880,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1816,merged,2026-07-24T13:30:00,2026-07-24T14:57:00,hyusuf@northharbor.health,true
WBK000617,TAP000881,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1817,open,2026-07-23T18:34:00,,ptran@northharbor.health,true
WBK000618,TAP000882,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1818,merged,2026-07-03T15:25:00,2026-07-03T22:53:00,hyusuf@northharbor.health,true
WBK000619,TAP000883,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1819,merged,2026-07-26T18:26:00,2026-07-27T04:03:00,hyusuf@northharbor.health,true
WBK000620,TAP000887,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1820,merged,2026-07-06T15:43:00,2026-07-07T12:22:00,ptran@northharbor.health,true
WBK000621,TAP000888,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1821,merged,2026-07-30T18:18:00,2026-07-31T07:28:00,mkeller@northharbor.health,true
WBK000622,TAP000891,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1822,merged,2026-07-17T18:30:00,2026-07-17T21:53:00,mkeller@northharbor.health,true
